trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,timepoint
2028,17:59:00,17:59:00,4,2,,0,0,1
2028,18:10:00,18:10:00,19,3,,0,0,1
2028,18:24:00,18:24:00,20,4,,0,0,1
2028,18:28:00,18:28:00,87,5,,0,0,1
2029,18:06:00,18:06:00,17,1,,0,0,1
2029,18:14:00,18:14:00,18,2,,0,0,1
2029,18:25:00,18:25:00,8,3,,0,0,1
2029,18:37:00,18:37:00,20,4,,0,0,1
2029,18:41:00,18:41:00,87,5,,0,0,1
2030,18:20:00,18:20:00,17,1,,0,0,1
2030,18:27:00,18:27:00,4,2,,0,0,1
2030,18:38:00,18:38:00,19,3,,0,0,1
2030,18:52:00,18:52:00,20,4,,0,0,1
2030,18:56:00,18:56:00,87,5,,0,0,1
2031,18:34:00,18:34:00,17,1,,0,0,1
2031,18:42:00,18:42:00,18,2,,0,0,1
2031,18:53:00,18:53:00,8,3,,0,0,1
2031,19:05:00,19:05:00,20,4,,0,0,1
2031,19:09:00,19:09:00,87,5,,0,0,1
2032,18:48:00,18:48:00,17,1,,0,0,1
2032,18:55:00,18:55:00,4,2,,0,0,1
2032,19:06:00,19:06:00,19,3,,0,0,1
2032,19:20:00,19:20:00,20,4,,0,0,1
2032,19:24:00,19:24:00,87,5,,0,0,1
2033,19:02:00,19:02:00,17,1,,0,0,1
2033,19:10:00,19:10:00,18,2,,0,0,1
2033,19:21:00,19:21:00,8,3,,0,0,1
2033,19:33:00,19:33:00,20,4,,0,0,1
2033,19:37:00,19:37:00,87,5,,0,0,1
2034,19:16:00,19:16:00,17,1,,0,0,1
2034,19:23:00,19:23:00,4,2,,0,0,1
2034,19:34:00,19:34:00,19,3,,0,0,1
2034,19:48:00,19:48:00,20,4,,0,0,1
2034,19:52:00,19:52:00,87,5,,0,0,1
2035,19:30:00,19:30:00,17,1,,0,0,1
2035,19:38:00,19:38:00,18,2,,0,0,1
2035,19:49:00,19:49:00,8,3,,0,0,1
2035,20:01:00,20:01:00,20,4,,0,0,1
2035,20:05:00,20:05:00,87,5,,0,0,1
2036,19:44:00,19:44:00,17,1,,0,0,1
2036,19:51:00,19:51:00,4,2,,0,0,1
2036,20:02:00,20:02:00,19,3,,0,0,1
2036,20:16:00,20:16:00,20,4,,0,0,1
2036,20:20:00,20:20:00,87,5,,0,0,1
2037,19:58:00,19:58:00,17,1,,0,0,1
2037,20:06:00,20:06:00,18,2,,0,0,1
2037,20:17:00,20:17:00,8,3,,0,0,1
2037,20:29:00,20:29:00,20,4,,0,0,1
2037,20:33:00,20:33:00,87,5,,0,0,1
2038,20:12:00,20:12:00,17,1,,0,0,1
2038,20:19:00,20:19:00,4,2,,0,0,1
2038,20:30:00,20:30:00,19,3,,0,0,1
2038,20:44:00,20:44:00,20,4,,0,0,1
2038,20:48:00,20:48:00,87,5,,0,0,1
2039,20:26:00,20:26:00,17,1,,0,0,1
2039,20:34:00,20:34:00,18,2,,0,0,1
2039,20:45:00,20:45:00,8,3,,0,0,1
2039,20:57:00,20:57:00,20,4,,0,0,1
2039,21:01:00,21:01:00,87,5,,0,0,1
2040,20:40:00,20:40:00,17,1,,0,0,1
2040,20:47:00,20:47:00,4,2,,0,0,1
2040,20:58:00,20:58:00,19,3,,0,0,1
2040,21:12:00,21:12:00,20,4,,0,0,1
2040,21:16:00,21:16:00,87,5,,0,0,1
2041,20:54:00,20:54:00,17,1,,0,0,1
2041,21:02:00,21:02:00,18,2,,0,0,1
2041,21:13:00,21:13:00,8,3,,0,0,1
2041,21:25:00,21:25:00,20,4,,0,0,1
2041,21:29:00,21:29:00,87,5,,0,0,1
2042,21:08:00,21:08:00,17,1,,0,0,1
2042,21:15:00,21:15:00,4,2,,0,0,1
2042,21:26:00,21:26:00,19,3,,0,0,1
2042,21:40:00,21:40:00,20,4,,0,0,1
2042,21:44:00,21:44:00,87,5,,0,0,1
2043,09:52:00,09:52:00,88,1,,0,0,1
2043,10:34:00,10:34:00,118,2,,0,0,1
2043,10:55:00,10:55:00,87,3,,0,0,1
2043,11:09:00,11:09:00,114,4,,0,0,1
2043,11:18:00,11:18:00,17,5,,0,0,1
2043,11:30:00,11:30:00,113,6,,0,0,1
2043,11:49:00,11:49:00,112,7,,0,0,1
2043,11:52:00,11:52:00,141,8,,0,0,1
2044,11:02:00,11:02:00,88,1,,0,0,1
2044,11:44:00,11:44:00,118,2,,0,0,1
2044,12:05:00,12:05:00,87,3,,0,0,1
2044,12:19:00,12:19:00,114,4,,0,0,1
2044,12:28:00,12:28:00,17,5,,0,0,1
2044,12:40:00,12:40:00,113,6,,0,0,1
2044,12:59:00,12:59:00,112,7,,0,0,1
2044,13:02:00,13:02:00,141,8,,0,0,1
2045,12:08:00,12:08:00,88,1,,0,0,1
2045,12:50:00,12:50:00,118,2,,0,0,1
2045,13:11:00,13:11:00,87,3,,0,0,1
2045,13:25:00,13:25:00,114,4,,0,0,1
2045,13:34:00,13:34:00,17,5,,0,0,1
2045,13:46:00,13:46:00,113,6,,0,0,1
2045,14:05:00,14:05:00,112,7,,0,0,1
2045,14:08:00,14:08:00,141,8,,0,0,1
2046,13:14:00,13:14:00,88,1,,0,0,1
2046,13:56:00,13:56:00,118,2,,0,0,1
2046,14:17:00,14:17:00,87,3,,0,0,1
2046,14:31:00,14:31:00,114,4,,0,0,1
2046,14:40:00,14:40:00,17,5,,0,0,1
2046,14:52:00,14:52:00,113,6,,0,0,1
2046,15:11:00,15:11:00,112,7,,0,0,1
2046,15:14:00,15:14:00,141,8,,0,0,1
2047,14:18:00,14:18:00,88,1,,0,0,1
2047,15:00:00,15:00:00,118,2,,0,0,1
2047,15:21:00,15:21:00,87,3,,0,0,1
2047,15:35:00,15:35:00,114,4,,0,0,1
2047,15:44:00,15:44:00,17,5,,0,0,1
2047,15:56:00,15:56:00,113,6,,0,0,1
2047,16:15:00,16:15:00,112,7,,0,0,1
2047,16:18:00,16:18:00,141,8,,0,0,1
2048,15:24:00,15:24:00,88,1,,0,0,1
2048,16:06:00,16:06:00,118,2,,0,0,1
2048,16:27:00,16:27:00,87,3,,0,0,1
2048,16:41:00,16:41:00,114,4,,0,0,1
2048,16:50:00,16:50:00,17,5,,0,0,1
2048,17:02:00,17:02:00,113,6,,0,0,1
2048,17:21:00,17:21:00,112,7,,0,0,1
2048,17:24:00,17:24:00,141,8,,0,0,1
2049,16:08:00,16:08:00,88,1,,0,0,1
2049,16:50:00,16:50:00,118,2,,0,0,1
2049,17:11:00,17:11:00,87,3,,0,0,1
2049,17:25:00,17:25:00,114,4,,0,0,1
2049,17:34:00,17:34:00,17,5,,0,0,1
2049,17:46:00,17:46:00,113,6,,0,0,1
2049,18:05:00,18:05:00,112,7,,0,0,1
2049,18:08:00,18:08:00,141,8,,0,0,1
2050,16:52:00,16:52:00,88,1,,0,0,1
2050,17:34:00,17:34:00,118,2,,0,0,1
2050,17:55:00,17:55:00,87,3,,0,0,1
2050,18:09:00,18:09:00,114,4,,0,0,1
2050,18:18:00,18:18:00,17,5,,0,0,1
2050,18:30:00,18:30:00,113,6,,0,0,1
2050,18:49:00,18:49:00,112,7,,0,0,1
2050,18:52:00,18:52:00,141,8,,0,0,1
2051,17:36:00,17:36:00,88,1,,0,0,1
2051,18:18:00,18:18:00,118,2,,0,0,1
2051,18:39:00,18:39:00,87,3,,0,0,1
2051,18:53:00,18:53:00,114,4,,0,0,1
2051,19:02:00,19:02:00,17,5,,0,0,1
2051,19:14:00,19:14:00,113,6,,0,0,1
2051,19:33:00,19:33:00,112,7,,0,0,1
2051,19:36:00,19:36:00,141,8,,0,0,1
2052,18:21:00,18:21:00,88,1,,0,0,1
2052,19:03:00,19:03:00,118,2,,0,0,1
2052,19:24:00,19:24:00,87,3,,0,0,1
2052,19:38:00,19:38:00,114,4,,0,0,1
2052,19:47:00,19:47:00,17,5,,0,0,1
2052,19:59:00,19:59:00,113,6,,0,0,1
2052,20:18:00,20:18:00,112,7,,0,0,1
2052,20:21:00,20:21:00,141,8,,0,0,1
2053,19:05:00,19:05:00,88,1,,0,0,1
2053,19:47:00,19:47:00,118,2,,0,0,1
2053,20:08:00,20:08:00,87,3,,0,0,1
2053,20:22:00,20:22:00,114,4,,0,0,1
2053,20:31:00,20:31:00,17,5,,0,0,1
2053,20:43:00,20:43:00,113,6,,0,0,1
2053,21:02:00,21:02:00,112,7,,0,0,1
2053,21:05:00,21:05:00,141,8,,0,0,1
2054,19:49:00,19:49:00,88,1,,0,0,1
2054,20:31:00,20:31:00,118,2,,0,0,1
2054,20:44:00,20:44:00,87,3,,0,0,1
2055,20:33:00,20:33:00,88,1,,0,0,1
2055,21:15:00,21:15:00,118,2,,0,0,1
2055,21:28:00,21:28:00,87,3,,0,0,1
2056,11:58:00,11:58:00,141,1,,0,0,1
2056,12:06:00,12:06:00,112,2,,0,0,1
2056,12:25:00,12:25:00,113,3,,0,0,1
2056,12:39:00,12:39:00,17,4,,0,0,1
2056,12:46:00,12:46:00,114,5,,0,0,1
2056,13:05:00,13:05:00,87,6,,0,0,1
2056,13:23:00,13:23:00,118,7,,0,0,1
2056,14:02:00,14:02:00,88,8,,0,0,1
2057,13:08:00,13:08:00,141,1,,0,0,1
2057,13:16:00,13:16:00,112,2,,0,0,1
2057,13:35:00,13:35:00,113,3,,0,0,1
2057,13:49:00,13:49:00,17,4,,0,0,1
2057,13:56:00,13:56:00,114,5,,0,0,1
2057,14:15:00,14:15:00,87,6,,0,0,1
2057,14:33:00,14:33:00,118,7,,0,0,1
2057,15:12:00,15:12:00,88,8,,0,0,1
2058,14:14:00,14:14:00,141,1,,0,0,1
2058,14:22:00,14:22:00,112,2,,0,0,1
2058,14:41:00,14:41:00,113,3,,0,0,1
2058,14:55:00,14:55:00,17,4,,0,0,1
2058,15:02:00,15:02:00,114,5,,0,0,1
2058,15:21:00,15:21:00,87,6,,0,0,1
2058,15:39:00,15:39:00,118,7,,0,0,1
2058,16:18:00,16:18:00,88,8,,0,0,1
2059,15:20:00,15:20:00,141,1,,0,0,1
2059,15:28:00,15:28:00,112,2,,0,0,1
2059,15:47:00,15:47:00,113,3,,0,0,1
2059,16:01:00,16:01:00,17,4,,0,0,1
2059,16:08:00,16:08:00,114,5,,0,0,1
2059,16:27:00,16:27:00,87,6,,0,0,1
2059,16:45:00,16:45:00,118,7,,0,0,1
2059,17:24:00,17:24:00,88,8,,0,0,1
2060,16:08:00,16:08:00,141,1,,0,0,1
2060,16:16:00,16:16:00,112,2,,0,0,1
2060,16:35:00,16:35:00,113,3,,0,0,1
2060,16:49:00,16:49:00,17,4,,0,0,1
2060,16:56:00,16:56:00,114,5,,0,0,1
2060,17:15:00,17:15:00,87,6,,0,0,1
2060,17:31:00,17:31:00,118,7,,0,0,1
2060,18:10:00,18:10:00,88,8,,0,0,1
2061,16:52:00,16:52:00,141,1,,0,0,1
2061,17:00:00,17:00:00,112,2,,0,0,1
2061,17:19:00,17:19:00,113,3,,0,0,1
2061,17:33:00,17:33:00,17,4,,0,0,1
2061,17:40:00,17:40:00,114,5,,0,0,1
2061,17:59:00,17:59:00,87,6,,0,0,1
2061,18:15:00,18:15:00,118,7,,0,0,1
2061,18:54:00,18:54:00,88,8,,0,0,1
2062,17:33:00,17:33:00,141,1,,0,0,1
2062,17:41:00,17:41:00,112,2,,0,0,1
2062,18:00:00,18:00:00,113,3,,0,0,1
2062,18:14:00,18:14:00,17,4,,0,0,1
2062,18:21:00,18:21:00,114,5,,0,0,1
2062,18:40:00,18:40:00,87,6,,0,0,1
2062,18:56:00,18:56:00,118,7,,0,0,1
2062,19:35:00,19:35:00,88,8,,0,0,1
2063,18:14:00,18:14:00,141,1,,0,0,1
2063,18:22:00,18:22:00,112,2,,0,0,1
2063,18:41:00,18:41:00,113,3,,0,0,1
2063,18:55:00,18:55:00,17,4,,0,0,1
2063,19:02:00,19:02:00,114,5,,0,0,1
2063,19:21:00,19:21:00,87,6,,0,0,1
2063,19:37:00,19:37:00,118,7,,0,0,1
2063,20:16:00,20:16:00,88,8,,0,0,1
2064,18:58:00,18:58:00,141,1,,0,0,1
2064,19:06:00,19:06:00,112,2,,0,0,1
2064,19:25:00,19:25:00,113,3,,0,0,1
2064,19:39:00,19:39:00,17,4,,0,0,1
2064,19:46:00,19:46:00,114,5,,0,0,1
2064,20:05:00,20:05:00,87,6,,0,0,1
2064,20:21:00,20:21:00,118,7,,0,0,1
2064,21:00:00,21:00:00,88,8,,0,0,1
2065,19:42:00,19:42:00,141,1,,0,0,1
2065,19:50:00,19:50:00,112,2,,0,0,1
2065,20:09:00,20:09:00,113,3,,0,0,1
2065,20:23:00,20:23:00,17,4,,0,0,1
2065,20:30:00,20:30:00,114,5,,0,0,1
2065,20:41:00,20:41:00,87,6,,0,0,1
2066,20:27:00,20:27:00,141,1,,0,0,1
2066,20:35:00,20:35:00,112,2,,0,0,1
2066,20:54:00,20:54:00,113,3,,0,0,1
2066,21:08:00,21:08:00,17,4,,0,0,1
2066,21:15:00,21:15:00,114,5,,0,0,1
2066,21:26:00,21:26:00,87,6,,0,0,1
2067,09:01:00,09:01:00,88,1,,0,0,1
2067,09:45:00,09:45:00,118,2,,0,0,1
2067,10:06:00,10:06:00,87,3,,0,0,1
2067,10:20:00,10:20:00,114,4,,0,0,1
2067,10:29:00,10:29:00,17,5,,0,0,1
2067,10:41:00,10:41:00,113,6,,0,0,1
2067,11:00:00,11:00:00,112,7,,0,0,1
2067,11:03:00,11:03:00,141,8,,0,0,1
2068,10:11:00,10:11:00,88,1,,0,0,1
2068,10:55:00,10:55:00,118,2,,0,0,1
2068,11:16:00,11:16:00,87,3,,0,0,1
2068,11:30:00,11:30:00,114,4,,0,0,1
2068,11:39:00,11:39:00,17,5,,0,0,1
2068,11:51:00,11:51:00,113,6,,0,0,1
2068,12:10:00,12:10:00,112,7,,0,0,1
2068,12:13:00,12:13:00,141,8,,0,0,1
2069,11:10:00,11:10:00,88,1,,0,0,1
2069,11:54:00,11:54:00,118,2,,0,0,1
2069,12:15:00,12:15:00,87,3,,0,0,1
2069,12:29:00,12:29:00,114,4,,0,0,1
2069,12:38:00,12:38:00,17,5,,0,0,1
2069,12:50:00,12:50:00,113,6,,0,0,1
2069,13:09:00,13:09:00,112,7,,0,0,1
2069,13:12:00,13:12:00,141,8,,0,0,1
2070,12:03:00,12:03:00,88,1,,0,0,1
2070,12:47:00,12:47:00,118,2,,0,0,1
2070,13:08:00,13:08:00,87,3,,0,0,1
2070,13:22:00,13:22:00,114,4,,0,0,1
2070,13:31:00,13:31:00,17,5,,0,0,1
2070,13:43:00,13:43:00,113,6,,0,0,1
2070,14:02:00,14:02:00,112,7,,0,0,1
2070,14:05:00,14:05:00,141,8,,0,0,1
2071,12:56:00,12:56:00,88,1,,0,0,1
2071,13:40:00,13:40:00,118,2,,0,0,1
2071,14:01:00,14:01:00,87,3,,0,0,1
2071,14:15:00,14:15:00,114,4,,0,0,1
2071,14:24:00,14:24:00,17,5,,0,0,1
2071,14:36:00,14:36:00,113,6,,0,0,1
2071,14:55:00,14:55:00,112,7,,0,0,1
2071,14:58:00,14:58:00,141,8,,0,0,1
2072,13:49:00,13:49:00,88,1,,0,0,1
2072,14:33:00,14:33:00,118,2,,0,0,1
2072,14:54:00,14:54:00,87,3,,0,0,1
2072,15:08:00,15:08:00,114,4,,0,0,1
2072,15:17:00,15:17:00,17,5,,0,0,1
2072,15:29:00,15:29:00,113,6,,0,0,1
2072,15:48:00,15:48:00,112,7,,0,0,1
2072,15:51:00,15:51:00,141,8,,0,0,1
2073,14:42:00,14:42:00,88,1,,0,0,1
2073,15:26:00,15:26:00,118,2,,0,0,1
2073,15:47:00,15:47:00,87,3,,0,0,1
2073,16:01:00,16:01:00,114,4,,0,0,1
2073,16:10:00,16:10:00,17,5,,0,0,1
2073,16:22:00,16:22:00,113,6,,0,0,1
2073,16:41:00,16:41:00,112,7,,0,0,1
2073,16:44:00,16:44:00,141,8,,0,0,1
2074,15:35:00,15:35:00,88,1,,0,0,1
2074,16:19:00,16:19:00,118,2,,0,0,1
2074,16:40:00,16:40:00,87,3,,0,0,1
2074,16:54:00,16:54:00,114,4,,0,0,1
2074,17:03:00,17:03:00,17,5,,0,0,1
2074,17:15:00,17:15:00,113,6,,0,0,1
2074,17:34:00,17:34:00,112,7,,0,0,1
2074,17:37:00,17:37:00,141,8,,0,0,1
2075,16:28:00,16:28:00,88,1,,0,0,1
2075,17:12:00,17:12:00,118,2,,0,0,1
2075,17:33:00,17:33:00,87,3,,0,0,1
2075,17:47:00,17:47:00,114,4,,0,0,1
2075,17:56:00,17:56:00,17,5,,0,0,1
2075,18:08:00,18:08:00,113,6,,0,0,1
2075,18:27:00,18:27:00,112,7,,0,0,1
2075,18:30:00,18:30:00,141,8,,0,0,1
2076,17:21:00,17:21:00,88,1,,0,0,1
2076,18:05:00,18:05:00,118,2,,0,0,1
2076,18:26:00,18:26:00,87,3,,0,0,1
2076,18:40:00,18:40:00,114,4,,0,0,1
2076,18:49:00,18:49:00,17,5,,0,0,1
2076,19:01:00,19:01:00,113,6,,0,0,1
2076,19:20:00,19:20:00,112,7,,0,0,1
2076,19:23:00,19:23:00,141,8,,0,0,1
2077,18:14:00,18:14:00,88,1,,0,0,1
2077,18:58:00,18:58:00,118,2,,0,0,1
2077,19:19:00,19:19:00,87,3,,0,0,1
2077,19:33:00,19:33:00,114,4,,0,0,1
2077,19:42:00,19:42:00,17,5,,0,0,1
2077,19:54:00,19:54:00,113,6,,0,0,1
2077,20:13:00,20:13:00,112,7,,0,0,1
2077,20:16:00,20:16:00,141,8,,0,0,1
2078,19:07:00,19:07:00,88,1,,0,0,1
2078,19:51:00,19:51:00,118,2,,0,0,1
2078,20:12:00,20:12:00,87,3,,0,0,1
2078,20:26:00,20:26:00,114,4,,0,0,1
2078,20:35:00,20:35:00,17,5,,0,0,1
2078,20:47:00,20:47:00,113,6,,0,0,1
2078,21:06:00,21:06:00,112,7,,0,0,1
2078,21:09:00,21:09:00,141,8,,0,0,1
2079,20:00:00,20:00:00,88,1,,0,0,1
2079,20:44:00,20:44:00,118,2,,0,0,1
2079,20:57:00,20:57:00,87,3,,0,0,1
2080,08:53:00,08:53:00,141,1,,0,0,1
2080,09:01:00,09:01:00,112,2,,0,0,1
2080,09:20:00,09:20:00,113,3,,0,0,1
2080,09:34:00,09:34:00,17,4,,0,0,1
2080,09:41:00,09:41:00,114,5,,0,0,1
2080,10:00:00,10:00:00,87,6,,0,0,1
2080,10:19:00,10:19:00,118,7,,0,0,1
2080,10:59:00,10:59:00,88,8,,0,0,1
2081,09:01:00,09:01:00,87,1,,0,0,1
2081,09:20:00,09:20:00,118,2,,0,0,1
2081,10:00:00,10:00:00,88,3,,0,0,1
2082,09:37:00,09:37:00,141,1,,0,0,1
2082,09:45:00,09:45:00,112,2,,0,0,1
2082,10:04:00,10:04:00,113,3,,0,0,1
2082,10:18:00,10:18:00,17,4,,0,0,1
2082,10:25:00,10:25:00,114,5,,0,0,1
2082,10:44:00,10:44:00,87,6,,0,0,1
2082,11:03:00,11:03:00,118,7,,0,0,1
2082,11:43:00,11:43:00,88,8,,0,0,1
2083,10:21:00,10:21:00,141,1,,0,0,1
2083,10:29:00,10:29:00,112,2,,0,0,1
2083,10:48:00,10:48:00,113,3,,0,0,1
2083,11:02:00,11:02:00,17,4,,0,0,1
2083,11:09:00,11:09:00,114,5,,0,0,1
2083,11:28:00,11:28:00,87,6,,0,0,1
2083,11:47:00,11:47:00,118,7,,0,0,1
2083,12:27:00,12:27:00,88,8,,0,0,1
2084,11:09:00,11:09:00,141,1,,0,0,1
2084,11:17:00,11:17:00,112,2,,0,0,1
2084,11:36:00,11:36:00,113,3,,0,0,1
2084,11:50:00,11:50:00,17,4,,0,0,1
2084,11:57:00,11:57:00,114,5,,0,0,1
2084,12:16:00,12:16:00,87,6,,0,0,1
2084,12:35:00,12:35:00,118,7,,0,0,1
2084,13:15:00,13:15:00,88,8,,0,0,1
2085,12:19:00,12:19:00,141,1,,0,0,1
2085,12:27:00,12:27:00,112,2,,0,0,1
2085,12:46:00,12:46:00,113,3,,0,0,1
2085,13:00:00,13:00:00,17,4,,0,0,1
2085,13:07:00,13:07:00,114,5,,0,0,1
2085,13:26:00,13:26:00,87,6,,0,0,1
2085,13:45:00,13:45:00,118,7,,0,0,1
2085,14:25:00,14:25:00,88,8,,0,0,1
2092,13:18:00,13:18:00,141,1,,0,0,1
2092,13:26:00,13:26:00,112,2,,0,0,1
2092,13:45:00,13:45:00,113,3,,0,0,1
2092,13:59:00,13:59:00,17,4,,0,0,1
2092,14:06:00,14:06:00,114,5,,0,0,1
2092,14:25:00,14:25:00,87,6,,0,0,1
2092,14:44:00,14:44:00,118,7,,0,0,1
2092,15:24:00,15:24:00,88,8,,0,0,1
2093,14:11:00,14:11:00,141,1,,0,0,1
2093,14:19:00,14:19:00,112,2,,0,0,1
2093,14:38:00,14:38:00,113,3,,0,0,1
2093,14:52:00,14:52:00,17,4,,0,0,1
2093,14:59:00,14:59:00,114,5,,0,0,1
2093,15:18:00,15:18:00,87,6,,0,0,1
2093,15:37:00,15:37:00,118,7,,0,0,1
2093,16:17:00,16:17:00,88,8,,0,0,1
2094,15:04:00,15:04:00,141,1,,0,0,1
2094,15:12:00,15:12:00,112,2,,0,0,1
2094,15:31:00,15:31:00,113,3,,0,0,1
2094,15:45:00,15:45:00,17,4,,0,0,1
2094,15:52:00,15:52:00,114,5,,0,0,1
2094,16:11:00,16:11:00,87,6,,0,0,1
2094,16:30:00,16:30:00,118,7,,0,0,1
2094,17:10:00,17:10:00,88,8,,0,0,1
2095,15:57:00,15:57:00,141,1,,0,0,1
2095,16:05:00,16:05:00,112,2,,0,0,1
2095,16:24:00,16:24:00,113,3,,0,0,1
2095,16:38:00,16:38:00,17,4,,0,0,1
2095,16:45:00,16:45:00,114,5,,0,0,1
2095,17:04:00,17:04:00,87,6,,0,0,1
2095,17:23:00,17:23:00,118,7,,0,0,1
2095,18:03:00,18:03:00,88,8,,0,0,1
2096,16:50:00,16:50:00,141,1,,0,0,1
2096,16:58:00,16:58:00,112,2,,0,0,1
2096,17:17:00,17:17:00,113,3,,0,0,1
2096,17:31:00,17:31:00,17,4,,0,0,1
2096,17:38:00,17:38:00,114,5,,0,0,1
2096,17:57:00,17:57:00,87,6,,0,0,1
2096,18:16:00,18:16:00,118,7,,0,0,1
2096,18:56:00,18:56:00,88,8,,0,0,1
2097,17:43:00,17:43:00,141,1,,0,0,1
2097,17:51:00,17:51:00,112,2,,0,0,1
2097,18:10:00,18:10:00,113,3,,0,0,1
2097,18:24:00,18:24:00,17,4,,0,0,1
2097,18:31:00,18:31:00,114,5,,0,0,1
2097,18:50:00,18:50:00,87,6,,0,0,1
2097,19:09:00,19:09:00,118,7,,0,0,1
2097,19:49:00,19:49:00,88,8,,0,0,1
2098,18:36:00,18:36:00,141,1,,0,0,1
2098,18:44:00,18:44:00,112,2,,0,0,1
2098,19:03:00,19:03:00,113,3,,0,0,1
2098,19:17:00,19:17:00,17,4,,0,0,1
2098,19:24:00,19:24:00,114,5,,0,0,1
2098,19:43:00,19:43:00,87,6,,0,0,1
2098,20:02:00,20:02:00,118,7,,0,0,1
2098,20:42:00,20:42:00,88,8,,0,0,1
2099,19:29:00,19:29:00,141,1,,0,0,1
2099,19:37:00,19:37:00,112,2,,0,0,1
2099,19:56:00,19:56:00,113,3,,0,0,1
2099,20:10:00,20:10:00,17,4,,0,0,1
2099,20:17:00,20:17:00,114,5,,0,0,1
2099,20:36:00,20:36:00,87,6,,0,0,1
2099,20:55:00,20:55:00,118,7,,0,0,1
2099,21:35:00,21:35:00,88,8,,0,0,1
2100,20:22:00,20:22:00,141,1,,0,0,1
2100,20:30:00,20:30:00,112,2,,0,0,1
2100,20:49:00,20:49:00,113,3,,0,0,1
2100,21:03:00,21:03:00,17,4,,0,0,1
2100,21:10:00,21:10:00,114,5,,0,0,1
2100,21:21:00,21:21:00,87,6,,0,0,1
2101,10:30:00,10:30:00,138,1,,0,0,1
2101,10:45:00,10:45:00,136,2,,0,0,1
2101,11:07:00,11:07:00,137,3,,0,0,1
2101,11:18:00,11:18:00,23,4,,0,0,1
2101,11:35:00,11:35:00,11,5,,0,0,1
2101,11:39:00,11:39:00,87,6,,0,0,1
2102,11:08:00,11:08:00,138,1,,0,0,1
2102,11:23:00,11:23:00,136,2,,0,0,1
2102,11:45:00,11:45:00,137,3,,0,0,1
2102,11:56:00,11:56:00,23,4,,0,0,1
2102,12:13:00,12:13:00,11,5,,0,0,1
2102,12:17:00,12:17:00,87,6,,0,0,1
2103,11:46:00,11:46:00,138,1,,0,0,1
2103,12:01:00,12:01:00,136,2,,0,0,1
2103,12:23:00,12:23:00,137,3,,0,0,1
2103,12:34:00,12:34:00,23,4,,0,0,1
2103,12:51:00,12:51:00,11,5,,0,0,1
2103,12:55:00,12:55:00,87,6,,0,0,1
2104,12:24:00,12:24:00,138,1,,0,0,1
2104,12:39:00,12:39:00,136,2,,0,0,1
2104,13:01:00,13:01:00,137,3,,0,0,1
2104,13:12:00,13:12:00,23,4,,0,0,1
2104,13:29:00,13:29:00,11,5,,0,0,1
2104,13:33:00,13:33:00,87,6,,0,0,1
2105,13:02:00,13:02:00,138,1,,0,0,1
2105,13:17:00,13:17:00,136,2,,0,0,1
2105,13:39:00,13:39:00,137,3,,0,0,1
2105,13:50:00,13:50:00,23,4,,0,0,1
2105,14:07:00,14:07:00,11,5,,0,0,1
2105,14:11:00,14:11:00,87,6,,0,0,1
2106,13:40:00,13:40:00,138,1,,0,0,1
2106,13:55:00,13:55:00,136,2,,0,0,1
2106,14:17:00,14:17:00,137,3,,0,0,1
2106,14:28:00,14:28:00,23,4,,0,0,1
2106,14:45:00,14:45:00,11,5,,0,0,1
2106,14:49:00,14:49:00,87,6,,0,0,1
2107,14:18:00,14:18:00,138,1,,0,0,1
2107,14:33:00,14:33:00,136,2,,0,0,1
2107,14:55:00,14:55:00,137,3,,0,0,1
2107,15:06:00,15:06:00,23,4,,0,0,1
2107,15:23:00,15:23:00,11,5,,0,0,1
2107,15:27:00,15:27:00,87,6,,0,0,1
2108,14:56:00,14:56:00,138,1,,0,0,1
2108,15:11:00,15:11:00,136,2,,0,0,1
2108,15:33:00,15:33:00,137,3,,0,0,1
2108,15:44:00,15:44:00,23,4,,0,0,1
2108,16:01:00,16:01:00,11,5,,0,0,1
2108,16:05:00,16:05:00,87,6,,0,0,1
2109,15:34:00,15:34:00,138,1,,0,0,1
2109,15:49:00,15:49:00,136,2,,0,0,1
2109,16:11:00,16:11:00,137,3,,0,0,1
2109,16:22:00,16:22:00,23,4,,0,0,1
2109,16:39:00,16:39:00,11,5,,0,0,1
2109,16:43:00,16:43:00,87,6,,0,0,1
2110,16:12:00,16:12:00,138,1,,0,0,1
2110,16:27:00,16:27:00,136,2,,0,0,1
2110,16:49:00,16:49:00,137,3,,0,0,1
2110,17:00:00,17:00:00,23,4,,0,0,1
2110,17:17:00,17:17:00,11,5,,0,0,1
2110,17:21:00,17:21:00,87,6,,0,0,1
2111,16:50:00,16:50:00,138,1,,0,0,1
2111,17:05:00,17:05:00,136,2,,0,0,1
2111,17:27:00,17:27:00,137,3,,0,0,1
2111,17:38:00,17:38:00,23,4,,0,0,1
2111,17:55:00,17:55:00,11,5,,0,0,1
2111,17:59:00,17:59:00,87,6,,0,0,1
2112,17:28:00,17:28:00,138,1,,0,0,1
2112,17:43:00,17:43:00,136,2,,0,0,1
2112,18:05:00,18:05:00,137,3,,0,0,1
2112,18:16:00,18:16:00,23,4,,0,0,1
2112,18:33:00,18:33:00,11,5,,0,0,1
2112,18:37:00,18:37:00,87,6,,0,0,1
